words@bbg1953m	@bbg1953m	149.396	149.676	/
words@bbg1953m	@bbg1953m	149.676	149.956	/
words@bbg1953m	@bbg1953m	149.956	150.236	на
words@bbg1953m	@bbg1953m	150.236	150.516	самом
words@bbg1953m	@bbg1953m	150.516	150.796	деле
words@bbg1953m	@bbg1953m	150.796	151.076	же
words@bbg1953m	@bbg1953m	151.076	151.356	/
words@bbg1953m	@bbg1953m	151.356	151.636	/
words@bbg1953m	@bbg1953m	151.636	151.916	любой
words@bbg1953m	@bbg1953m	151.916	152.196	человек
words@bbg1953m	@bbg1953m	152.196	152.476	в
words@bbg1953m	@bbg1953m	152.476	152.756	любую
words@bbg1953m	@bbg1953m	152.756	153.036	секунду
words@bbg1953m	@bbg1953m	153.036	153.316	/
words@bbg1953m	@bbg1953m	153.316	153.596	как
words@bbg1953m	@bbg1953m	153.596	153.876	мне
words@bbg1953m	@bbg1953m	153.876	154.156	кажется
words@bbg1953m	@bbg1953m	154.156	154.436	/
words@bbg1953m	@bbg1953m	154.436	154.716	может
words@bbg1953m	@bbg1953m	154.716	154.996	/
words@bbg1953m	@bbg1953m	154.996	155.276	вспомнить
words@bbg1953m	@bbg1953m	155.276	155.556	кто
words@bbg1953m	@bbg1953m	155.556	155.836	он
words@bbg1953m	@bbg1953m	155.836	156.116	такой
words@bbg1953m	@bbg1953m	156.116	156.396	ну
words@bbg1953m	@bbg1953m	156.396	156.676	просто
words@bbg1953m	@bbg1953m	156.676	156.956	на
words@bbg1953m	@bbg1953m	156.956	157.236	небо
words@bbg1953m	@bbg1953m	157.236	157.516	посмотрев
words@bbg1953m	@bbg1953m	157.516	157.796	/
words@bbg1953m	@bbg1953m	157.796	158.076	поняв
words@bbg1953m	@bbg1953m	158.076	158.356	/
words@bbg1953m	@bbg1953m	158.356	158.636	это
words@bbg1953m	@bbg1953m	158.636	158.916	чужое
words@bbg1953m	@bbg1953m	158.916	159.196	?
words@bbg1953m	@bbg1953m	159.196	159.476	/
words@bbg1953m	@bbg1953m	159.476	159.756	нет
words@bbg1953m	@bbg1953m	159.756	160.036	/
words@bbg1953m	@bbg1953m	160.036	160.316	это
words@bbg1953m	@bbg1953m	160.316	160.596	не
words@bbg1953m	@bbg1953m	160.596	160.876	чужое
words@bbg1953m	@bbg1953m	160.876	161.156	/
words@bbg1953m	@bbg1953m	161.156	161.436	там
words@bbg1953m	@bbg1953m	161.436	161.716	всё
words@bbg1953m	@bbg1953m	161.716	161.996	хорошо
words@bbg1953m	@bbg1953m	161.996	162.276	?
